filepaths,labels,data set,feature_vector,x,y
train/Basenji/41.jpg,Basenji,train,"[-0.12705553 -0.11599398 -0.00074136 ...  0.02949284 -0.19913557
  0.04521799]",-19.575884,11.411012
train/Basenji/96.jpg,Basenji,train,"[-0.16470951 -0.0884782  -0.01084575 ... -0.03534385 -0.15881653
  0.04275899]",-19.472385,10.582146
train/Basenji/54.jpg,Basenji,train,"[-0.12945354 -0.08267764 -0.11184119 ...  0.05350195 -0.20495294
  0.048662  ]",-19.441105,11.411428
train/Basenji/45.jpg,Basenji,train,"[-0.13996014 -0.0705881  -0.15133622 ... -0.07467731 -0.15568216
  0.04042609]",-18.965563,11.7507
train/Basenji/13.jpg,Basenji,train,"[-0.13849017 -0.11972532 -0.08552994 ...  0.00467409 -0.19591719
 -0.0183942 ]",-20.582817,11.534072
train/Basenji/16.jpg,Basenji,train,"[-0.15820096 -0.09013303 -0.07736723 ...  0.09168606 -0.00591594
 -0.09535437]",-17.387814,5.4924765
train/Basenji/71.jpg,Basenji,train,"[-0.20678645 -0.17297308 -0.12450039 ... -0.08761241 -0.2029635
  0.12890941]",-18.292492,11.262003
train/Basset/079.jpg,Basset,train,"[ 0.04077732 -0.04871248  0.19334966 ... -0.14451633  0.16364409
  0.19778071]",15.949203,-50.514004
train/Basset/017.jpg,Basset,train,"[-0.06596799 -0.16189064  0.2969728  ... -0.06432518  0.11265156
 -0.02884084]",16.866322,-48.979908
train/Basset/066.jpg,Basset,train,"[ 0.00889542 -0.05008044  1.0777603  ... -0.03293448 -0.01367166
  0.17563032]",15.355191,-49.431065
train/Basset/115.jpg,Basset,train,"[-0.18793464  0.06914471  0.20682204 ... -0.13141772 -0.10015831
 -0.02277314]",14.642947,-49.42152
train/Basset/077.jpg,Basset,train,"[-0.10331749  0.0233492   0.86948466 ... -0.11683253 -0.10765704
 -0.03062548]",15.736012,-50.365974
train/Basset/020.jpg,Basset,train,"[-0.00973012 -0.13097505  0.5015532  ... -0.09707675  0.03535857
  0.24121304]",16.066721,-49.186817
train/Basset/123.jpg,Basset,train,"[-0.05754741 -0.08722563  0.13712175 ... -0.10459048 -0.0327094
  0.07775567]",15.750951,-48.325478
train/Basset/025.jpg,Basset,train,"[-0.04272987 -0.1581985   0.5931722  ... -0.09559721 -0.04646546
  0.04931192]",16.215773,-49.369026
train/Basset/067.jpg,Basset,train,"[-0.14862752 -0.13316105  0.8066015  ... -0.1366115  -0.1496154
  0.0854264 ]",14.945951,-49.89592
train/Basset/153.jpg,Basset,train,"[ 0.12483154 -0.15560114  0.44630617 ... -0.09566571 -0.09665652
 -0.0325893 ]",15.825906,-49.930016
train/Basset/046.jpg,Basset,train,"[-0.11677434 -0.1591857   0.7166116  ... -0.11905476 -0.10831148
  0.00771094]",14.216645,-55.00389
train/Basset/043.jpg,Basset,train,"[ 0.05278688 -0.18079339  0.49515343 ... -0.13701835  0.1972498
  0.41572437]",16.09343,-50.90776
train/Basset/112.jpg,Basset,train,"[-0.08396808 -0.10680691  0.65099746 ... -0.11514245  0.00337922
  0.0735925 ]",15.745422,-49.956398
train/Basset/083.jpg,Basset,train,"[-0.14066717 -0.11602258  0.7256847  ... -0.08300576 -0.10231159
  0.29518354]",15.338972,-49.49527
train/Basset/068.jpg,Basset,train,"[-0.13992926  0.05369706  1.1200366  ... -0.10254905 -0.1647991
  0.04797362]",15.848028,-49.00688
train/Basset/016.jpg,Basset,train,"[ 0.05810099 -0.12450253  0.53931034 ... -0.05523112  0.02318877
  0.24346709]",15.596134,-49.33301
train/Basset/114.jpg,Basset,train,"[-0.06155591  0.04105392  0.33156657 ... -0.09586977  0.05929467
  0.15386724]",15.234816,-48.833496
test/Basset/07.jpg,Basset,test,"[-0.07766843 -0.14993618  0.33904535 ... -0.05274042  0.00828345
  0.09425727]",15.588662,-48.807888
train/Basset/069.jpg,Basset,train,"[ 0.03503233 -0.09028032  0.60236484 ... -0.08319084 -0.20516616
  0.05475256]",15.007323,-48.887817
train/Basset/119.jpg,Basset,train,"[-0.10058051 -0.15780328  0.4268754  ... -0.06207887  0.06250522
  0.23705637]",15.604138,-49.539482
train/Basset/143.jpg,Basset,train,"[-0.0854002  -0.14797568  0.06664843 ... -0.08391763 -0.03450255
  0.20514277]",16.662184,-48.760246
train/Basset/031.jpg,Basset,train,"[-0.18441854 -0.1498149   0.6070126  ... -0.07774045 -0.07743476
  0.05566078]",16.73942,-49.28677
train/Basset/010.jpg,Basset,train,"[-0.09242267 -0.07037277  0.78982866 ... -0.0892055  -0.03658536
  0.05941846]",16.434338,-49.945286
train/Basset/120.jpg,Basset,train,"[ 0.0364559  -0.09000637  1.0629779  ... -0.13321131 -0.09349951
  0.01731107]",14.876734,-50.339966
train/Basset/156.jpg,Basset,train,"[-0.07028664 -0.13285804  0.62990427 ... -0.05735254 -0.03711721
  0.03114535]",16.633059,-49.13008
train/Basset/019.jpg,Basset,train,"[-0.13634677 -0.02394428  0.47460487 ... -0.06076097  0.09456071
  0.16920555]",16.629885,-49.438595
train/Basset/133.jpg,Basset,train,"[-0.1410523  -0.05717036  0.8742321  ... -0.05845974 -0.18780638
 -0.00765449]",16.587637,-49.21777
train/Basset/070.jpg,Basset,train,"[-0.03985165 -0.06114721  0.8260975  ... -0.11609116 -0.13044533
 -0.01915653]",15.253884,-50.0381
train/Beagle/118.jpg,Beagle,train,"[-0.0559917  -0.17422952 -0.12266395 ... -0.151299    0.02145096
  0.1105848 ]",14.02475,-55.55794
train/Beagle/020.jpg,Beagle,train,"[-0.04405576 -0.18805881 -0.06337065 ... -0.14595486 -0.02350738
 -0.02590469]",14.941251,-55.927254
train/Beagle/083.jpg,Beagle,train,"[ 0.18779503 -0.12776706  0.52431345 ... -0.12802044 -0.14943765
 -0.02754013]",14.301762,-51.42372
train/Beagle/098.jpg,Beagle,train,"[-0.13047233 -0.14635698  0.34611776 ...  0.04431595 -0.07793056
  0.09900616]",13.356876,-55.951015
train/Beagle/057.jpg,Beagle,train,"[-0.01210552 -0.05448528  0.38547453 ... -0.11648221 -0.03952557
 -0.02480219]",15.0075245,-57.18812
train/Beagle/013.jpg,Beagle,train,"[-0.07893813  0.00918407  0.280976   ... -0.04786536  0.0387395
  0.06205489]",14.171008,-55.12576
test/Beagle/09.jpg,Beagle,test,"[-0.1436659  -0.04272924  0.3758614  ... -0.10207231 -0.18309702
 -0.02899551]",14.739488,-56.175716
train/Beagle/066.jpg,Beagle,train,"[-0.19588016 -0.07651662  0.08977583 ... -0.14139207  0.00738631
 -0.0840844 ]",14.074651,-56.70115
train/Beagle/067.jpg,Beagle,train,"[-0.19132926 -0.14592957  0.14619152 ... -0.08790921 -0.13038465
  0.08669858]",14.150845,-56.637226
train/Beagle/019.jpg,Beagle,train,"[-0.09839839 -0.16938338  0.06676017 ... -0.12519626 -0.02792736
 -0.03892537]",14.499314,-55.92982
train/Beagle/052.jpg,Beagle,train,"[-0.19485644 -0.16783594  0.25325924 ... -0.10571062 -0.05886757
 -0.05509254]",14.080236,-56.0242
train/Beagle/079.jpg,Beagle,train,"[-0.11470688 -0.09510077  0.18522108 ... -0.13955884  0.00829046
 -0.0584163 ]",14.726652,-56.16769
train/Beagle/095.jpg,Beagle,train,"[-0.0627606  -0.16183525 -0.03986157 ... -0.10103826 -0.12516643
 -0.04551718]",14.071076,-55.91195
test/Beagle/10.jpg,Beagle,test,"[-0.1680389  -0.16169906  0.15778117 ... -0.11862998 -0.06638754
 -0.01285024]",14.036781,-55.615334
train/Beagle/101.jpg,Beagle,train,"[-0.12933217 -0.08381843  0.1697836  ... -0.14213477 -0.12474201
 -0.05408162]",15.690009,-55.59139
train/Beagle/065.jpg,Beagle,train,"[-0.17210074 -0.07740586  0.31296557 ... -0.07049596 -0.1570773
  0.00841795]",14.50185,-55.47857
train/Beagle/028.jpg,Beagle,train,"[-0.1805408  -0.14472376 -0.00532905 ... -0.08935194 -0.03720482
  0.05672853]",14.026586,-55.451412
train/Beagle/070.jpg,Beagle,train,"[-0.17197134 -0.11887509  0.06337199 ... -0.09393172 -0.19172756
 -0.04682182]",15.285686,-55.73437
test/Beagle/03.jpg,Beagle,test,"[-0.16782095 -0.19296299  0.5147875  ... -0.13105537 -0.1849801
 -0.09505247]",12.983553,-55.274292
train/Beagle/074.jpg,Beagle,train,"[-0.16919868 -0.19274238  0.11700843 ... -0.06036805  0.01966114
  0.0065304 ]",13.483448,-56.113937
train/Beagle/012.jpg,Beagle,train,"[-0.06499815 -0.20058316  0.6478136  ... -0.12825663 -0.1640598
  0.03054132]",14.086695,-54.886364
train/Beagle/120.jpg,Beagle,train,"[-0.18433787 -0.00486917  0.2842808  ... -0.08286679 -0.1805014
 -0.05598741]",13.496631,-55.937893
train/Beagle/111.jpg,Beagle,train,"[-0.12553383 -0.06106361  0.1858289  ... -0.1212025   0.14010179
 -0.0090815 ]",13.213243,-56.29462
train/Beagle/114.jpg,Beagle,train,"[-0.14435473 -0.07320916  0.23509426 ... -0.11618666 -0.0946319
 -0.00097868]",15.360582,-55.67081
train/Beagle/056.jpg,Beagle,train,"[-0.10950488 -0.08846618  0.30282786 ... -0.07784516  0.09618316
  0.18639565]",14.9031105,-57.090874
train/Beagle/046.jpg,Beagle,train,"[ 0.17380677 -0.07130138 -0.0861164  ... -0.11606108  0.04838668
 -0.04038437]",15.910571,-54.944023
train/Beagle/010.jpg,Beagle,train,"[-0.17308225 -0.16171333  0.2822656  ... -0.12057467  0.01476631
 -0.03617964]",14.229306,-54.948845
train/Beagle/005.jpg,Beagle,train,"[-0.15644789 -0.10976398 -0.0410164  ... -0.11889531 -0.1617744
 -0.0272817 ]",14.981448,-55.72641
train/Bearded Collie/63.jpg,Bearded Collie,train,"[ 0.05887636 -0.12680154 -0.07088625 ...  0.05544198 -0.11458703
 -0.04591685]",26.484182,14.380872
train/Bearded Collie/41.jpg,Bearded Collie,train,"[-0.09930146  0.10622323 -0.10199168 ... -0.07026114 -0.01449886
 -0.02312084]",26.427334,14.113042
valid/Bearded Collie/07.jpg,Bearded Collie,valid,"[ 0.04099113 -0.11399879 -0.08516256 ...  0.16131179 -0.11288984
 -0.04754804]",26.623133,14.525708
train/Bearded Collie/19.jpg,Bearded Collie,train,"[-0.18920085 -0.07204797 -0.13692738 ... -0.01767387  0.0340701
 -0.03502633]",26.36724,12.249963
valid/Bearded Collie/09.jpg,Bearded Collie,valid,"[-0.06286177 -0.13995916 -0.06671807 ... -0.15825945 -0.1080272
 -0.0479537 ]",27.296806,13.703182
test/Bearded Collie/06.jpg,Bearded Collie,test,"[-0.10326606 -0.1192245  -0.1780313  ... -0.03921332 -0.0050408
  0.08937071]",26.721962,13.489967
train/Bearded Collie/65.jpg,Bearded Collie,train,"[-0.1858101  -0.13879481 -0.11516232 ... -0.0069547   0.00496211
 -0.03749273]",26.560549,13.018114
train/Bearded Collie/43.jpg,Bearded Collie,train,"[-0.05705953 -0.09366069 -0.17260271 ... -0.09195653  0.02326063
 -0.0840638 ]",27.562775,13.764633
train/Bearded Collie/11.jpg,Bearded Collie,train,"[-0.11274103 -0.04689702 -0.1575277  ... -0.10388965 -0.03138219
  0.11982361]",26.547375,15.044309
train/Bearded Collie/01.jpg,Bearded Collie,train,"[-0.17977703 -0.15506327 -0.14794819 ... -0.06840324 -0.04009796
  0.08425402]",25.628855,14.453221
train/Bearded Collie/32.jpg,Bearded Collie,train,"[ 0.10058963 -0.05968926 -0.17287922 ... -0.07808384 -0.14505257
 -0.05725917]",26.747238,14.055751
train/Bearded Collie/77.jpg,Bearded Collie,train,"[-0.11315978 -0.1464002  -0.13565333 ... -0.09343747 -0.10206963
 -0.03590773]",26.402777,13.13092
train/Bearded Collie/48.jpg,Bearded Collie,train,"[-0.16215824 -0.14852574 -0.1368601  ... -0.02191865 -0.06174959
  0.09347717]",26.083328,12.637305
train/Bearded Collie/27.jpg,Bearded Collie,train,"[ 0.01056456 -0.15046957 -0.16554114 ... -0.01557638 -0.12076025
  0.02852547]",26.82579,13.608119
train/Bearded Collie/45.jpg,Bearded Collie,train,"[ 0.0495064  -0.15907186 -0.08931314 ... -0.10859399 -0.17314579
 -0.10692978]",27.252752,14.60116
train/Bearded Collie/05.jpg,Bearded Collie,train,"[-0.16378006 -0.10512887 -0.17822821 ... -0.08516748 -0.03928478
  0.0134475 ]",27.34681,13.923043
train/Bearded Collie/23.jpg,Bearded Collie,train,"[-0.14062878 -0.15394463 -0.10597131 ... -0.00785978 -0.13119541
  0.01082896]",25.997297,12.607055
train/Bearded Collie/13.jpg,Bearded Collie,train,"[-0.16742668 -0.10462023 -0.17683527 ...  0.05441235 -0.06203643
  0.15550578]",27.222155,14.450102
test/Bearded Collie/10.jpg,Bearded Collie,test,"[ 0.00298523 -0.09079202 -0.13915811 ... -0.03470581  0.02639675
 -0.06478559]",27.226297,13.400518
train/Bearded Collie/74.jpg,Bearded Collie,train,"[ 0.07005261 -0.14999214 -0.11198171 ... -0.10093797 -0.12756488
 -0.06143432]",27.126524,14.626193
train/Bearded Collie/50.jpg,Bearded Collie,train,"[-0.15670682 -0.15471879 -0.11695603 ... -0.00601604  0.05085371
 -0.01895579]",26.523487,12.963636
train/Bearded Collie/71.jpg,Bearded Collie,train,"[-0.05672168 -0.1401966  -0.1134422  ... -0.0533884   0.0188478
 -0.06938682]",27.359459,12.76036
train/Bearded Collie/69.jpg,Bearded Collie,train,"[-0.15993612 -0.14153956 -0.02406073 ... -0.01840083 -0.09246005
 -0.04984913]",26.031158,12.571274
train/Bearded Collie/16.jpg,Bearded Collie,train,"[-0.12465054 -0.13365883 -0.14925596 ... -0.05536704 -0.11404306
  0.18884338]",27.069569,14.844975
train/Bearded Collie/40.jpg,Bearded Collie,train,"[-0.16587108 -0.11705348 -0.22134654 ... -0.07294311  0.0382123
  0.02770431]",27.44801,12.366747
train/Bearded Collie/34.jpg,Bearded Collie,train,"[ 0.16498627 -0.1579501  -0.09303807 ... -0.03016146 -0.1266966
 -0.09884935]",25.40633,14.42656
train/Bearded Collie/10.jpg,Bearded Collie,train,"[-0.19411103 -0.13078976 -0.01416091 ... -0.05304293 -0.07825294
 -0.04976309]",25.511242,13.700464
test/Bearded Collie/03.jpg,Bearded Collie,test,"[-0.13754943 -0.12357473 -0.09389835 ...  0.01659442 -0.00253064
 -0.10425857]",26.156586,12.5310755
train/Bermaise/077.jpg,Bermaise,train,"[ 0.33054897 -0.19742835 -0.05160435 ... -0.10192973 -0.0369771
 -0.05678749]",-1.2526003,-11.918201
train/Bermaise/019.jpg,Bermaise,train,"[ 0.28534192 -0.16504757 -0.1360692  ... -0.09056027 -0.11333314
 -0.00444179]",-1.6436698,-10.671517
train/Bermaise/083.jpg,Bermaise,train,"[ 0.10248717 -0.1572217  -0.07187699 ... -0.05797175 -0.06716642
  0.03804029]",-1.2852331,-11.653297
train/Bermaise/082.jpg,Bermaise,train,"[ 0.4322409  -0.18877816 -0.10218735 ... -0.092615   -0.09852412
  0.06544677]",-1.5161109,-10.219823
valid/Bermaise/03.jpg,Bermaise,valid,"[ 0.2786237  -0.1100646  -0.06807564 ... -0.09528708  0.07558296
  0.01225963]",-0.3412157,-10.701503
train/Bermaise/032.jpg,Bermaise,train,"[ 0.21813871 -0.18308093 -0.07765057 ... -0.10024893 -0.05812142
 -0.01274907]",-1.0754147,-11.3854475
train/Bermaise/079.jpg,Bermaise,train,"[ 0.06624791 -0.16466172 -0.10023475 ... -0.0891609   0.1255178
  0.0947616 ]",-0.74129444,-11.89587
train/Bermaise/065.jpg,Bermaise,train,"[ 0.22359546 -0.18328081 -0.06964078 ... -0.10541251  0.12685977
  0.04244623]",-0.5892537,-10.642858
train/Bermaise/056.jpg,Bermaise,train,"[ 0.1793014  -0.10977114 -0.10793271 ... -0.10626794  0.05653252
  0.14386557]",-0.41313374,-10.532799
train/Bermaise/086.jpg,Bermaise,train,"[ 0.026895   -0.17282343 -0.11616822 ... -0.10251573 -0.15668018
 -0.02988635]",-1.2780997,-11.207992
train/Bermaise/046.jpg,Bermaise,train,"[ 0.00662811 -0.10117553 -0.08222448 ... -0.04894948 -0.08046799
 -0.01120726]",-1.2242543,-10.681604
train/Bermaise/013.jpg,Bermaise,train,"[ 0.17476664 -0.14297248 -0.09017964 ... -0.0475907   0.07386896
 -0.04544959]",-1.814754,-11.025417
train/Bermaise/037.jpg,Bermaise,train,"[ 1.05037935e-01 -1.52498677e-01 -8.93492475e-02 ... -1.16562724e-01
 -1.20320044e-01 -1.34442656e-04]",-0.49997067,-11.23502
train/Bermaise/010.jpg,Bermaise,train,"[ 0.09629906 -0.1355426  -0.12750988 ... -0.03188659 -0.09686161
  0.0358814 ]",-1.2548585,-11.061342
train/Bermaise/020.jpg,Bermaise,train,"[ 0.2633406  -0.18371484 -0.0957801  ... -0.06867784 -0.07325318
  0.16014618]",-1.8400582,-10.208857
test/Bermaise/07.jpg,Bermaise,test,"[ 0.06070603 -0.17050594 -0.10200322 ... -0.10355525  0.00021489
  0.1698796 ]",-0.6166371,-11.008728
train/Bermaise/115.jpg,Bermaise,train,"[ 0.05525452 -0.17337929 -0.11615144 ... -0.0872984  -0.06705637
 -0.02330409]",-0.8883927,-10.25604
valid/Bermaise/06.jpg,Bermaise,valid,"[ 0.14287065 -0.1706866  -0.10910843 ... -0.10302401 -0.06084374
  0.10356854]",-0.55363,-10.42464
train/Bermaise/057.jpg,Bermaise,train,"[ 0.29834646 -0.09024247 -0.0632259  ... -0.09590129  0.00722651
  0.16621481]",-0.74418443,-9.843558
test/Bermaise/03.jpg,Bermaise,test,"[ 0.09778899 -0.17977543 -0.06623727 ... -0.11849394 -0.02794457
  0.07955149]",-1.2601732,-10.648785
train/Bermaise/030.jpg,Bermaise,train,"[ 0.28132227 -0.18748823 -0.12610346 ... -0.12186615  0.01125454
  0.12102962]",-0.3677014,-11.072847
train/Bermaise/085.jpg,Bermaise,train,"[ 0.29533032 -0.18070532 -0.08867708 ... -0.10006526  0.04910274
  0.07354951]",-1.9630861,-10.678421
train/Bermaise/027.jpg,Bermaise,train,"[ 0.0400569  -0.09297381 -0.12811199 ... -0.11679182 -0.11549303
  0.10722576]",-0.83004624,-10.984306
test/Bermaise/02.jpg,Bermaise,test,"[ 0.3714785  -0.18937919 -0.11156959 ... -0.06291685  0.27565262
  0.26710632]",-0.30973566,-10.2889385
train/Bermaise/125.jpg,Bermaise,train,"[ 0.12997739 -0.14766751 -0.08373569 ... -0.12455324 -0.11929359
  0.08636334]",-0.88724065,-10.581674
valid/Bermaise/02.jpg,Bermaise,valid,"[ 0.11500556  0.07599597 -0.07358974 ... -0.07792141 -0.06968603
  0.08582969]",-1.2761316,-10.244887
train/Bermaise/112.jpg,Bermaise,train,"[ 0.23888405 -0.1616166  -0.10669715 ... -0.07757189 -0.08594735
 -0.06209846]",-0.8351081,-10.386509
train/Bermaise/068.jpg,Bermaise,train,"[ 0.17849043 -0.07632893 -0.07535702 ... -0.11539418 -0.09536433
  0.05027341]",-0.7313489,-11.368813
train/Bichon Frise/019.jpg,Bichon Frise,train,"[ 0.15982796 -0.14777769 -0.10775875 ... -0.01453466  0.02140338
 -0.09108733]",43.204018,11.998755
train/Bichon Frise/043.jpg,Bichon Frise,train,"[-0.07345638 -0.13549583 -0.11427235 ...  0.01303214 -0.01518355
 -0.11269297]",43.550114,11.676028
train/Bichon Frise/037.jpg,Bichon Frise,train,"[ 0.42065838 -0.21025245 -0.03586637 ...  0.09313514 -0.21592917
 -0.11599295]",41.18838,15.163749
train/Bichon Frise/077.jpg,Bichon Frise,train,"[-0.05959911 -0.0634026  -0.00702304 ...  0.02829854 -0.03968026
 -0.1162499 ]",43.63498,12.683618
train/Bichon Frise/054.jpg,Bichon Frise,train,"[ 0.07899605 -0.15099378 -0.03412925 ...  0.226464   -0.00435163
 -0.11992132]",43.67452,12.146249
train/Bichon Frise/092.jpg,Bichon Frise,train,"[-0.06278376 -0.10602892 -0.13889037 ...  0.01359162  0.0810638
  0.01344332]",44.444305,11.374851
train/Bichon Frise/057.jpg,Bichon Frise,train,"[-0.10595937 -0.16233613 -0.09797111 ...  0.09673198  0.06978671
 -0.02836801]",43.900875,11.230607
valid/Bichon Frise/09.jpg,Bichon Frise,valid,"[ 0.10553307 -0.05297164 -0.11194123 ... -0.02176532 -0.12668039
 -0.06706779]",45.441803,11.944452
train/Bichon Frise/094.jpg,Bichon Frise,train,"[-0.11574581 -0.16619067 -0.13657337 ...  0.0846873   0.03283105
  0.01237645]",44.24469,11.085019
train/Bichon Frise/005.jpg,Bichon Frise,train,"[-0.17306113 -0.18259744 -0.1117733  ... -0.04974961  0.32130724
 -0.1174564 ]",37.40819,9.153716
train/Bichon Frise/028.jpg,Bichon Frise,train,"[ 0.06599755 -0.05196785 -0.11485796 ...  0.0818802   0.0249568
 -0.09159183]",44.511147,12.073359
valid/Bichon Frise/02.jpg,Bichon Frise,valid,"[ 0.14366503 -0.15572539 -0.15747212 ...  0.00913153  0.00391589
 -0.13686761]",43.30613,11.704406
train/Bichon Frise/045.jpg,Bichon Frise,train,"[ 0.06137299 -0.13399771 -0.1170473  ... -0.00171996 -0.02969119
 -0.10498853]",43.408104,11.480697
train/Bichon Frise/097.jpg,Bichon Frise,train,"[-0.12674609 -0.12915632 -0.11114116 ...  0.04213994  0.01773576
 -0.1058663 ]",44.78168,12.317174
train/Bichon Frise/020.jpg,Bichon Frise,train,"[-0.12648779 -0.15713945 -0.1150197  ...  0.09038925  0.26470175
 -0.08596981]",43.205868,11.08774
train/Bichon Frise/078.jpg,Bichon Frise,train,"[ 0.1963338  -0.11225408 -0.02113608 ...  0.08632112 -0.15358765
 -0.14713249]",43.857956,13.442896
train/Bichon Frise/011.jpg,Bichon Frise,train,"[-0.16674075 -0.13285655 -0.08815596 ... -0.03359838  0.1892274
 -0.0601431 ]",42.588776,8.906006
train/Bichon Frise/102.jpg,Bichon Frise,train,"[-0.01193719 -0.17385988 -0.08482794 ...  0.09454424  0.01818158
 -0.11570638]",43.430584,11.913663
train/Bichon Frise/012.jpg,Bichon Frise,train,"[ 0.01832717 -0.15596975 -0.11236931 ...  0.08043194 -0.02094079
 -0.17265585]",43.427166,12.704475
test/Bichon Frise/10.jpg,Bichon Frise,test,"[ 0.08383571 -0.18801992 -0.11057931 ... -0.05187296  0.08323814
 -0.11603156]",44.422577,12.391055
train/Bichon Frise/048.jpg,Bichon Frise,train,"[ 0.48115167 -0.19059797 -0.04717839 ... -0.12062938 -0.0211983
 -0.137312  ]",41.767975,16.070692
train/Bichon Frise/079.jpg,Bichon Frise,train,"[ 0.16385503 -0.18568558 -0.12193003 ...  0.04425316  0.0436391
 -0.1644907 ]",43.949596,12.867472
